id,query,road,house_number,neighbourhood,city,county,state
1868903130,"47.6754,-122.294",31st Avenue Northeast,6248,Ravenna,Seattle,King County,Washington
7385310040,"47.6218,-122.152",141st Place Northeast,1399,NA,Bellevue,King County,Washington
5104510210,"47.3575,-122.016",245th Avenue Southeast,27309,Maple Woods,NA,King County,Washington
9517200180,"47.7587,-122.144",Northeast 181st Street,14670,NA,NA,King County,Washington
1725079061,"47.654,-121.94",Northeast 52nd Street,29984,NA,NA,King County,Washington
2141310820,"47.559,-122.136",Southeast 48th Street,NA,NA,Bellevue,King County,Washington
2902200234,"47.637,-122.327",Yale Avenue East,2004,Eastlake,Seattle,King County,Washington
1443500395,"47.5329,-122.271",South Chicago Street,4836,Dunlap,Seattle,King County,Washington
2391601010,"47.564,-122.398",51st Avenue Southwest,4429,NA,Seattle,King County,Washington
7129303970,"47.5179,-122.264",55th Avenue South,9339,Rainier Beach,Seattle,King County,Washington
567000025,"47.5953,-122.294",Yakima Avenue South,812,NA,Seattle,King County,Washington
2493200195,"47.5274,-122.384",41st Avenue Southwest,8445,NA,Seattle,King County,Washington
8562901250,"47.6086,-122.059",210th Place Southeast,62,NA,NA,King County,Washington
2600020330,"47.5581,-122.156",139th Avenue Southeast,NA,NA,Bellevue,King County,Washington
1370801520,"47.6417,-122.411",Crane Drive West,2448,Carleton Park,Seattle,King County,Washington
5589900761,"47.7505,-122.312",Northeast 168th Street,1562,North City,Shoreline,King County,Washington
3601800580,"47.381,-122.299",27th Avenue South,24603,Highline,NA,King County,Washington
3336000296,"47.5292,-122.269",Wabash Avenue South,8318,Dunlap,Seattle,King County,Washington
1525059020,"47.6495,-122.164",132nd Avenue Northeast,4504,NA,Bellevue,King County,Washington
6150200330,"47.7284,-122.336",North 137th Street,1815,NA,Seattle,King County,Washington
4136950180,"47.2621,-122.221",Francis Court Southeast,5202,NA,NA,King County,Washington
259600790,"47.6334,-122.12",Northeast 27th Street,16523,NA,Bellevue,King County,Washington
2770604925,"47.6542,-122.373",13th Avenue West,3808,Interbay,Seattle,King County,Washington
6902000100,"47.6525,-122.087",Northeast 49th Place,18848,NA,NA,King County,Washington
3275850180,"47.6909,-122.104",177th Avenue Northeast,10090,Education Hill,NA,King County,Washington
4154300296,"47.5611,-122.28",43rd Avenue South,4621,Columbia,Seattle,King County,Washington
4154300296,"47.5611,-122.28",43rd Avenue South,4621,Columbia,Seattle,King County,Washington
3888100043,"47.6874,-122.168",130th Avenue Northeast,9525,NA,NA,King County,Washington
8165501510,"47.5394,-122.368",27th Avenue Southwest,7065,High Point,Seattle,King County,Washington
5152700120,"47.3391,-122.325",7th Place South,29324,Marine Hills,NA,King County,Washington
1962200475,"47.6476,-122.32",East Gwinn Place,847,Portage Bay,Seattle,King County,Washington
272000355,"47.5873,-122.299",26th Avenue South,1734,NA,Seattle,King County,Washington
5113400113,"47.6442,-122.372",11th Avenue West,2667,Interbay,Seattle,King County,Washington
6669010120,"47.3715,-122.285",South 256th Court,3709,NA,NA,King County,Washington
7170200110,"47.6803,-122.291",34th Avenue Northeast,7030,Wedgwood,Seattle,King County,Washington
2113700025,"47.5313,-122.351",12th Avenue Southwest,7917,Highland Park,Seattle,King County,Washington
7197000100,"47.6883,-122.111",Northeast 98th Court,17126,Education Hill,NA,King County,Washington
7577700061,"47.5705,-122.384",Walnut Avenue Southwest,3725,Admiral,Seattle,King County,Washington
1862400215,"47.6974,-122.369",9th Avenue Northwest,9241,Crown Hill,Seattle,King County,Washington
3726800201,"47.5721,-122.309",South Spokane Street,1756,NA,Seattle,King County,Washington
13002460,"47.5211,-122.33",4th Avenue South,9059,South Park,Seattle,King County,Washington
5151200215,"47.7294,-122.358",1st Avenue Northwest,13720,NA,Seattle,King County,Washington
8731983200,"47.3161,-122.382",Southwest 319th Street,3709,Twin Lakes,NA,King County,Washington
5309101395,"47.6772,-122.369",9th Avenue Northwest,6543,Whittier Heights,Seattle,King County,Washington
4364700945,"47.5261,-122.376",35th Avenue Southwest,8608,NA,Seattle,King County,Washington
395300330,"47.7254,-122.227",Northeast 139th Street,8605,Maple Glen,NA,King County,Washington
3295730040,"47.6952,-122.187",Northeast 107th Place,11523,NA,NA,King County,Washington
7937600395,"47.4358,-122.085",East Spring Lake Drive Southeast,18603,NA,NA,King County,Washington
1236300146,"47.6889,-122.187",116th Avenue Northeast,9707,NA,NA,King County,Washington
8024200625,"47.6988,-122.316",Northeast 96th Street,1036,NA,Seattle,King County,Washington
7340600845,"47.4871,-122.281",South 130th Street,4127,NA,NA,King County,Washington
898000220,"47.2025,-121.999",Harding Street,1230,NA,NA,King County,Washington
2212600100,"47.3382,-122.196",Southeast 295th Street,11003,NA,NA,King County,Washington
6412100092,"47.7162,-122.324",Northeast 120th Street,348,NA,Seattle,King County,Washington
8835350300,"47.7703,-122.165",Northeast 196th Place,13036,NA,NA,King County,Washington
2586800210,"47.5031,-122.348",11th Avenue Southwest,11056,Mount View,Seattle,King County,Washington
2044500201,"47.7156,-122.317",Northeast 120th Street,1021,NA,Seattle,King County,Washington
6450303950,"47.7308,-122.34",Ashworth Avenue North,14013,NA,Seattle,King County,Washington
3013300409,"47.5299,-122.387",California Avenue Southwest,8202,NA,Seattle,King County,Washington
1934800087,"47.6039,-122.307",East Spruce Street,1916,Little Saigon,Seattle,King County,Washington
1125049140,"47.6718,-122.256",Northeast Windermere Road,6563,Windermere,Seattle,King County,Washington
2025700180,"47.3484,-122.037",Southeast 283rd Street,22910,Diamond Hills,NA,King County,Washington
8024201055,"47.6978,-122.314",Northeast 95th Street,1212,NA,Seattle,King County,Washington
2426059097,"47.7285,-122.112",171st Avenue Northeast,14153,NA,NA,King County,Washington
9829200855,"47.6025,-122.286",Lake Washington Boulevard,157,NA,Seattle,King County,Washington
1864940180,"47.2649,-122.292",32nd Place South,37540,NA,NA,King County,Washington
1023089085,"47.4991,-121.774",Northeast 8th Street,633,NA,NA,King County,Washington
4399200100,"47.3191,-122.213",13th Street Northeast,1308,NA,NA,King County,Washington
1087500040,"47.6647,-122.177",Northeast 66th Street,12211,NA,NA,King County,Washington
1972201965,"47.6534,-122.346",Whitman Avenue North,3821,NA,Seattle,King County,Washington
272000085,"47.5873,-122.299",26th Avenue South,1734,NA,Seattle,King County,Washington
7129302806,"47.5169,-122.255",Rainier Avenue South,9687,Rainier Beach,Seattle,King County,Washington
4389201021,"47.6169,-122.212",97th Avenue Northeast,NA,NA,Bellevue,King County,Washington
6751300385,"47.5875,-122.134",155th Place Southeast,2563,NA,Bellevue,King County,Washington
723049274,"47.5016,-122.348",11th Avenue Southwest,11244,Mount View,Seattle,King County,Washington
2767602094,"47.674,-122.377",Northwest 62nd Street,1512,NA,Seattle,King County,Washington
8635760330,"47.6018,-122.021",Southeast 8th Street,24224,NA,NA,King County,Washington
3905010100,"47.5771,-121.994",East Plateau Trail,NA,Tibbets Station,NA,King County,Washington
2493200215,"47.5271,-122.384",41st Avenue Southwest,8451,NA,Seattle,King County,Washington
8691390530,"47.5997,-121.973",274th Way Southeast,946,NA,NA,King County,Washington
4319200620,"47.5365,-122.378",36th Avenue Southwest,7330,High Point,Seattle,King County,Washington
424069096,"47.5926,-122.047",218th Lane Southeast,1982,NA,NA,King County,Washington
8121200820,"47.7206,-122.11",Northeast 134th Place,17214,NA,NA,King County,Washington
8682231110,"47.7108,-122.031",Northeast 126th Street,23127,NA,NA,King County,Washington
2767602645,"47.6736,-122.39",26th Avenue Northwest,6114,Sunset Hill,Seattle,King County,Washington
7131300035,"47.5165,-122.268",South Roxbury Street,5145,Rainier Beach,Seattle,King County,Washington
2595650100,"47.3537,-122.274",48th Avenue South,27711,Wyngates,NA,King County,Washington
2616700450,"47.3304,-122.277",South 301st Drive,4534,NA,NA,King County,Washington
2520900301,"47.5071,-122.255",63rd Avenue South,10439,Rainier Beach,Seattle,King County,Washington
1473200150,"47.7326,-122.343",North 143rd Street,1264,NA,Seattle,King County,Washington
1726600150,"47.6381,-122.166",Northeast 31st Place,13055,NA,Bellevue,King County,Washington
9169600110,"47.5282,-122.391",Tillicum Road Southwest,8412,NA,Seattle,King County,Washington
4036800580,"47.6005,-122.129",158th Place Southeast,1043,NA,Bellevue,King County,Washington
2324800110,"47.6711,-122.012",245th Way Northeast,7435,NA,NA,King County,Washington
7855800910,"47.5663,-122.163",Southeast 43rd Place,13203,NA,Bellevue,King County,Washington
3625059140,"47.6069,-122.112",West Lake Sammamish Parkway Southeast,276,NA,Bellevue,King County,Washington
1200021,"47.4434,-122.347",Southwest 178th Street,1006,NA,NA,King County,Washington
9455200790,"47.7026,-122.29",Northeast 103rd Street,3515,NA,Seattle,King County,Washington
2021200530,"47.6339,-122.396",West Garfield Street,3002,Carleton Park,Seattle,King County,Washington
7760600110,"47.3857,-122.079",Southeast Wax Road,19700,NA,NA,King County,Washington
9323610110,"47.5547,-122.154",139th Avenue Southeast,NA,NA,Bellevue,King County,Washington
1612500090,"47.3858,-122.227",Clark Avenue North,509,Downtown,NA,King County,Washington
4027700594,"47.7697,-122.274",Northeast 193rd Place,5298,NA,NA,King County,Washington
1924059254,"47.5479,-122.212",Southeast 61st Place,NA,NA,NA,King County,Washington
2172000846,"47.4918,-122.258",South 124th Street,6105,NA,Seattle,King County,Washington
514500195,"47.589,-122.156",Southeast 24th Street,NA,NA,Bellevue,King County,Washington
8151600142,"47.506,-122.365",25th Avenue Southwest,10825,Shorewood,Seattle,King County,Washington
7950304045,"47.5625,-122.283",Cascadia Avenue South,4511,Columbia City,Seattle,King County,Washington
6700390210,"47.4034,-122.187",Southeast 221st Place,11539,NA,NA,King County,Washington
2195700230,"47.7376,-122.102",177th Place Northeast,15140,NA,NA,King County,Washington
558100090,"47.7348,-122.34",Ashworth Avenue North,14357,NA,Seattle,King County,Washington
2749600245,"47.651,-122.369",9th Avenue West,3415,NA,Seattle,King County,Washington
1782500065,"47.5266,-122.379",37th Avenue Southwest,8560,High Point,Seattle,King County,Washington
263000329,"47.6982,-122.349",North 95th Street,718,NA,Seattle,King County,Washington
9432900180,"47.2091,-122.009",Carbon Ridge Street,1920,NA,NA,King County,Washington
142000165,"47.5656,-122.4",53rd Avenue Southwest,4138,NA,Seattle,King County,Washington
6145600410,"47.7048,-122.347",North 105th Street,909,NA,Seattle,King County,Washington
2599001500,"47.2931,-122.188",17th Street Southeast,3040,NA,NA,King County,Washington
1721801010,"47.508,-122.337",2nd Avenue Southwest,10621,NA,Seattle,King County,Washington
1721801010,"47.508,-122.337",2nd Avenue Southwest,10621,NA,Seattle,King County,Washington
5101404491,"47.697,-122.313",Northeast 94th Street,1238,NA,Seattle,King County,Washington
326049111,"47.7651,-122.291",Northeast 187th Court,3599,NA,NA,King County,Washington
1785400300,"47.6301,-122.037",227th Avenue Northeast,2249,NA,NA,King County,Washington
1310980580,"47.3641,-122.278",Carnaby Way,26427,Cambridge East,NA,King County,Washington
6632300230,"47.7329,-122.308",20th Avenue Northeast,14319,NA,Seattle,King County,Washington
9324800650,"47.7303,-122.287",38th Avenue Northeast,14002,Cedar Park,Seattle,King County,Washington
2188201010,"47.2715,-122.338",2nd Place Southwest,36802,NA,NA,King County,Washington
7137910360,"47.3175,-122.17",Southeast 318th Way,12829,NA,NA,King County,Washington
125069038,"47.6795,-121.991",261st Avenue Northeast,8565,NA,NA,King County,Washington
9465910150,"47.7439,-122.17",Northeast 160th Place,12599,NA,NA,King County,Washington
724069023,"47.5814,-122.081",East Lake Sammamish Shore Lane Southeast,NA,NA,NA,King County,Washington
6600220150,"47.6305,-122.034",Northeast 23rd Street,22854,NA,NA,King County,Washington
7227800025,"47.5102,-122.18",Jefferson Avenue Northeast,2012,NA,NA,King County,Washington
3905040220,"47.5718,-121.999",Southeast 39th Way,25695,NA,NA,King County,Washington
5072300210,"47.4436,-122.339",3rd Place Southwest,17705,NA,NA,King County,Washington
121039042,"47.3351,-122.362",23rd Avenue Southwest,29804,Adelaide,NA,King County,Washington
6705870120,"47.5773,-122.056",212th Place Southeast,3614,NA,NA,King County,Washington
1109000040,"47.5374,-122.27",Rainier Avenue South,7250,Dunlap,Seattle,King County,Washington
9358001590,"47.566,-122.37",Southwest Adams Street,2845,Youngstown,Seattle,King County,Washington
705700580,"47.3814,-122.024",Southeast 246th Street,23825,Belmont Woods,NA,King County,Washington
4343800100,"47.7201,-122.35",Fremont Avenue North,12516,NA,Seattle,King County,Washington
3343900781,"47.5164,-122.189",Northeast 28th Street,2221,Kennydale,NA,King County,Washington
1062100085,"47.7518,-122.279",Northeast 170th Street,4520,NA,NA,King County,Washington
6821101827,"47.6515,-122.4",33rd Avenue West,3433,Lawton Park,Seattle,King County,Washington
3901100015,"47.6707,-122.174",Northeast 73rd Street,12418,Snyders Corner,NA,King County,Washington
9500900110,"47.2872,-122.212",24th Street Southeast,1240,NA,NA,King County,Washington
4006000401,"47.5287,-122.281",42nd Avenue South,8319,NA,Seattle,King County,Washington
1218000025,"47.4625,-122.345",8th Avenue Southwest,15627,NA,NA,King County,Washington
1875500040,"47.7278,-121.963",Northeast 141st Place,28212,NA,NA,King County,Washington
7955000210,"47.7311,-122.199",Northeast 143rd Place,10606,Maple Glen,NA,King County,Washington
7568700175,"47.7402,-122.323",6th Avenue Northeast,15367,NA,Shoreline,King County,Washington
3410600100,"47.302,-122.123",East Lake Holm Drive Southeast,33405,NA,NA,King County,Washington
923049378,"47.4901,-122.303",23rd Avenue South,12612,NA,NA,King County,Washington
420000085,"47.4927,-122.169",Northeast 6th Place,3713,President Park,NA,King County,Washington
2817210210,"47.3743,-122.421",Southwest 257th Court,7299,NA,NA,King County,Washington
2141340040,"47.5573,-122.136",Southeast 49th Place,15321,NA,Bellevue,King County,Washington
714000315,"47.6693,-122.267",57th Avenue Northeast,5601,Windermere,Seattle,King County,Washington
263000040,"47.6985,-122.349",North 96th Street,721,Licton Springs,Seattle,King County,Washington
1721801161,"47.5072,-122.336",2nd Place Southwest,10667,NA,Seattle,King County,Washington
4139490210,"47.5519,-122.106",176th Place Southeast,5646,NA,Bellevue,King County,Washington
6790900110,"47.5952,-122.051",Southeast 16th Place,21598,NA,NA,King County,Washington
1775800220,"47.7417,-122.093",185th Avenue Northeast,15641,NA,NA,King County,Washington
2569500210,"47.3473,-122.151",Southeast 283rd Place,14229,NA,NA,King County,Washington
4141000490,"47.5382,-122.23",82nd Avenue Southeast,NA,NA,NA,King County,Washington
8078100120,"47.4034,-122.167",Southeast 221st Place,13019,Hillshire Terrace,NA,King County,Washington
3034200666,"47.7174,-122.336",North 122nd Street,1732,NA,Seattle,King County,Washington
8892900210,"47.3411,-122.219",I Place Northeast,3802,NA,NA,King County,Washington
7399000360,"47.4654,-122.194",Lincoln Court Southeast,1626,Rolling Hills,NA,King County,Washington
3491300082,"47.6857,-122.376",Mary Avenue Northwest,7717,Whittier Heights,Seattle,King County,Washington
2310060040,"47.3493,-122.053",Southeast 281st Street,21609,Elk Run,NA,King County,Washington
323059146,"47.5031,-122.152",Hoquiam Avenue Northeast,1201,Hidden Creek,NA,King County,Washington
1079350090,"47.4852,-122.162",Northeast 2nd Street,4214,South Union,NA,King County,Washington
98000740,"47.5848,-121.969",Southeast 26th Way,27777,NA,NA,King County,Washington
5126400150,"47.4768,-122.177",Southeast 6th Street,3108,Maplewood Glen,NA,King County,Washington
8815400165,"47.6745,-122.287",38th Avenue Northeast,6219,NA,Seattle,King County,Washington
421000555,"47.4923,-122.165",Tacoma Avenue Northeast,602,President Park,NA,King County,Washington
686300930,"47.6293,-122.121",Northeast 21st Place,16430,NA,Bellevue,King County,Washington
2744600040,"47.7331,-122.299",Northeast 144th Street,2704,Kenwood,Seattle,King County,Washington
3832070040,"47.3365,-122.051",218th Place Southeast,29706,NA,NA,King County,Washington
7305300090,"47.7557,-122.328",Northeast 175th Street,211,NA,Shoreline,King County,Washington
7452500730,"47.5208,-122.372",Southwest Barton Street,3011,NA,Seattle,King County,Washington
1824059079,"47.5705,-122.225",85th Avenue Southeast,4254,Mercer Heights,NA,King County,Washington
3438503426,"47.5366,-122.359",19th Avenue Southwest,7315,NA,Seattle,King County,Washington
8948500025,"47.4952,-122.178",Northeast 8th Street,3013,Highlands Park,NA,King County,Washington
1722059021,"47.3924,-122.192",112th Avenue Southeast,23400,NA,NA,King County,Washington
8899210090,"47.4537,-122.211",Whitworth Avenue South,2831,Victoria Park,NA,King County,Washington
4019300155,"47.7596,-122.275",NA,NA,NA,NA,King County,Washington
4364700165,"47.5271,-122.375",34th Avenue Southwest,8438,High Point,Seattle,King County,Washington
796000085,"47.5008,-122.333",1st Avenue South,11418,Beverly Park,Seattle,King County,Washington
7987401095,"47.5734,-122.375",34th Avenue Southwest,3314,NA,Seattle,King County,Washington
1237500540,"47.6774,-122.164",132nd Avenue Northeast,8219,NA,NA,King County,Washington
1237500540,"47.6774,-122.164",132nd Avenue Northeast,8219,NA,NA,King County,Washington
3649100304,"47.7376,-122.242",74th Place Northeast,14846,NA,NA,King County,Washington
7400062,"47.5303,-122.288",Beacon Avenue South,8016,NA,Seattle,King County,Washington
6388910730,"47.53,-122.172",127th Avenue Southeast,8102,Olympus,NA,King County,Washington
7882900120,"47.4818,-122.231",Oakesdale Avenue Southwest,206,NA,NA,King County,Washington
1865000040,"47.3304,-122.179",Southeast 304th Street,12129,NA,NA,King County,Washington
6821100246,"47.6575,-122.402",West Elmore Street,3415,Lawton Park,Seattle,King County,Washington
8731981500,"47.3165,-122.382",Southwest 319th Street,3706,Twin Lakes,NA,King County,Washington
6979910120,"47.6343,-121.969",Northeast 29th Court,27798,NA,NA,King County,Washington
2123700100,"47.5271,-122.274",47th Avenue South,8421,Rainier Beach,Seattle,King County,Washington
3425059141,"47.6029,-122.147",145th Avenue Southeast,558,NA,Bellevue,King County,Washington
3876600120,"47.3375,-122.291",South 295th Place,3222,NA,NA,King County,Washington
4038000040,"47.6131,-122.123",Northeast 3rd Place,16252,NA,Bellevue,King County,Washington
6668900155,"47.7497,-122.313",15th Avenue Northeast,NA,North City,Shoreline,King County,Washington
8132700150,"47.6883,-122.395",29th Avenue Northwest,8049,Loyal Heights,Seattle,King County,Washington
4038800580,"47.6141,-122.116",171st Place Northeast,521,Bretton Wood,Bellevue,King County,Washington
3331001910,"47.5503,-122.283",South Mead Street,3907,Brighton,Seattle,King County,Washington
2726079103,"47.7035,-121.894",Northeast 118 Place,33293,NA,NA,King County,Washington
7212651210,"47.266,-122.307",21st Place South,37513,NA,NA,King County,Washington
2026059119,"47.7206,-122.197",108th Avenue Northeast,13268,NA,NA,King County,Washington
3330501120,"47.5518,-122.279",South Findlay Street,4239,Columbia City,Seattle,King County,Washington
1250202324,"47.5882,-122.29",33rd Avenue South,1520,NA,Seattle,King County,Washington
3815500035,"47.7623,-122.256",Northeast 184th Street,6428,NA,NA,King County,Washington
5706600150,"47.2666,-122.254",Chicago Boulevard South,127,NA,NA,King County,Washington
8005100540,"47.2077,-121.993",Washington Avenue,1730,NA,NA,King County,Washington
293720180,"47.7767,-122.239",Northeast 204th Place,7550,NA,NA,King County,Washington
5101405604,"47.7019,-122.311",Northeast 102nd Street,1531,NA,Seattle,King County,Washington
5101405604,"47.7019,-122.311",Northeast 102nd Street,1531,NA,Seattle,King County,Washington
2387000110,"47.6246,-122.199",Northeast 16th Place,10461,Ashwood,Bellevue,King County,Washington
7238000330,"47.437,-122.207",Burnett Court South,4726,NA,NA,King County,Washington
3879901295,"47.6264,-122.364",West Olympic Place,515,Uptown,Seattle,King County,Washington
326069131,"47.7647,-122.019",240th Avenue Northeast,18955,NA,NA,King County,Washington
629811340,"47.6123,-122.007",Northeast 3rd Place,24860,NA,NA,King County,Washington
9808700650,"47.6477,-122.216",94th Avenue Northeast,4197,NA,NA,King County,Washington
8964800755,"47.6182,-122.215",Evergreen Drive,9326,NA,Bellevue,King County,Washington
1126059095,"47.7489,-122.123",162nd Avenue Northeast,16784,NA,NA,King County,Washington
1899400365,"47.4683,-122.348",Southwest 150th Street,1015,Seahurst,NA,King County,Washington
259800410,"47.6289,-122.119",166th Place Northeast,2145,NA,Bellevue,King County,Washington
3523069047,"47.4299,-121.998",Southeast 192nd Street,25714,NA,NA,King County,Washington
6852700476,"47.6233,-122.319",East Republican Street,1018,NA,Seattle,King County,Washington
424049043,"47.5923,-122.301",24th Avenue South,1118,NA,Seattle,King County,Washington
7646900360,"47.5705,-122.398",Southwest Charlestown Street,5112,Alki,Seattle,King County,Washington
2991000220,"47.3287,-122.167",Southeast 305th Place,13043,NA,NA,King County,Washington
3034200366,"47.7163,-122.333",North 120th Street,2126,NA,Seattle,King County,Washington
5127000410,"47.4768,-122.155",Southeast 141st Street,13826,NA,NA,King County,Washington
2826079101,"47.7125,-121.916",Northeast 129th Street,31755,NA,NA,King County,Washington
3972900195,"47.7652,-122.31",18th Avenue Northeast,18806,NA,Shoreline,King County,Washington
8018600870,"47.4935,-122.316",14th Avenue South,12219,NA,NA,King County,Washington
257000038,"47.4939,-122.297",South 122nd Street,2653,NA,NA,King County,Washington
7981900110,"47.5732,-122.305",21st Avenue South,3327,NA,Seattle,King County,Washington
8965500880,"47.5655,-122.114",170th Avenue Southeast,4439,NA,Bellevue,King County,Washington
5253300437,"47.7522,-122.338",North 170th Street,NA,Meridian Park,Shoreline,King County,Washington
2523069172,"47.4453,-121.98",270th Avenue Southeast,17420,NA,NA,King County,Washington
6388910360,"47.5329,-122.173",Southeast 78th Place,12518,Olympus,NA,King County,Washington
7326200110,"47.7373,-121.966",Northeast 152nd Street,27973,NA,NA,King County,Washington
3701900085,"47.2021,-121.996",Lafromboise Street,1215,NA,NA,King County,Washington
9376301520,"47.6859,-122.37",11th Avenue Northwest,7722,Whittier Heights,Seattle,King County,Washington
2111000580,"47.3344,-122.174",125th Place Southeast,29820,NA,NA,King County,Washington
8645510230,"47.4653,-122.176",Southeast 17th Court,3109,Tiffany Park,NA,King County,Washington
6204410330,"47.7341,-122.2",106th Avenue Northeast,14610,NA,NA,King County,Washington
8159300040,"47.4005,-122.312",South 225th Street,1628,Central Des Moines,NA,King County,Washington
8091410530,"47.3511,-122.169",Southeast 280th Street,12824,NA,NA,King County,Washington
8653600100,"47.6142,-122.065",Northeast 5th Place,20566,NA,NA,King County,Washington
9550202730,"47.6684,-122.323",5th Avenue Northeast,5419,Meridian,Seattle,King County,Washington
8651410740,"47.3677,-122.078",Southeast 261st Street,19713,NA,NA,King County,Washington
225039177,"47.6886,-122.388",24th Avenue Northwest,8065,Loyal Heights,Seattle,King County,Washington
6082400191,"47.4839,-122.302",24th Avenue South,13312,NA,NA,King County,Washington
3622069095,"47.3534,-121.992",Southeast 276th Street,26371,NA,NA,King County,Washington
6666860210,"47.4202,-122.204",102nd Place Southeast,20312,Stonepine,NA,King County,Washington
8161000230,"47.6454,-121.902",Northeast 42nd Street,32836,NA,NA,King County,Washington
7214820610,"47.7572,-122.147",Northeast 178th Place,14599,NA,NA,King County,Washington
434000040,"47.6774,-122.284",42nd Avenue Northeast,6559,Hawthorne Hills,Seattle,King County,Washington
8914200220,"47.334,-122.332",2nd Avenue South,29910,NA,NA,King County,Washington
6072760210,"47.5623,-122.175",Southeast 46th Court,12398,NA,Bellevue,King County,Washington
9485950040,"47.347,-122.087",Southeast 283rd Street,19011,Winterwood Estates,NA,King County,Washington
4027700456,"47.7717,-122.27",Northeast 197th Street,NA,NA,NA,King County,Washington
1023059365,"47.4996,-122.146",Northeast 10th Street,5424,Hidden Creek,NA,King County,Washington
8944600620,"47.6092,-122.146",145th Place Southeast,90,NA,Bellevue,King County,Washington
2997800090,"47.5767,-122.408",59th Avenue Southwest,3034,Alki,Seattle,King County,Washington
2787700150,"47.5067,-122.16",Northeast 17th Street,4417,Glencoe,NA,King County,Washington
4055701110,"47.7074,-122.246",Northeast 119th Place,7215,NA,NA,King County,Washington
2517000790,"47.3986,-122.163",Southeast 227th Street,13303,Fern Crest,NA,King County,Washington
2125059124,"47.6456,-122.173",NA,NA,NA,Bellevue,King County,Washington
7284900405,"47.7704,-122.386",Northwest 195th Street,2199,NA,Shoreline,King County,Washington
3937900120,"47.5691,-122.292",31st Avenue South,3902,NA,Seattle,King County,Washington
200520120,"47.738,-122.221",Northeast 151st Place,8917,Stonehedge Village,NA,King County,Washington
7203220360,"47.6843,-122.016",242nd Way Northeast,9635,NA,NA,King County,Washington
3425059219,"47.6077,-122.158",Southeast 2nd Street,13711,Belridge,Bellevue,King County,Washington
5469502170,"47.3818,-122.165",Southeast 245th Street,13249,Meridian Valley Country Club,NA,King County,Washington
6303401395,"47.5033,-122.359",19th Avenue Southwest,11054,Shorewood,Seattle,King County,Washington
8822901301,"47.7162,-122.293",33rd Avenue Northeast,12017,NA,Seattle,King County,Washington
6730700385,"47.5661,-121.887",340th Place Southeast,4301,NA,NA,King County,Washington
4396000530,"47.398,-121.964",Southeast 228th Street,28515,NA,NA,King County,Washington
4077800590,"47.7107,-122.289",Northeast 113th Street,3546,NA,Seattle,King County,Washington
2461900845,"47.5517,-122.385",42nd Avenue Southwest,5610,Morgan Junction,Seattle,King County,Washington
5366200330,"47.6088,-122.293",31st Avenue,761,NA,Seattle,King County,Washington
6899990230,"47.7525,-122.205",102nd Avenue Northeast,17221,NA,NA,King County,Washington
7950700120,"47.3231,-122.103",Southeast 311th Street,17906,NA,NA,King County,Washington
7852090180,"47.536,-121.877",Douglas Avenue Southeast,7208,NA,NA,King County,Washington
3066410850,"47.6295,-122.042",223rd Place Northeast,NA,NA,NA,King County,Washington
2422059015,"47.3752,-122.11",173rd Place Southeast,NA,NA,NA,King County,Washington
7436500360,"47.6723,-122.169",128th Place Northeast,7517,Snyders Corner,NA,King County,Washington
984210590,"47.4371,-122.166",Southeast 184th Place,13035,Boulevard Place,NA,King County,Washington
8024202350,"47.6992,-122.309",Northeast 97th Street,1715,NA,Seattle,King County,Washington
6392002020,"47.6837,-122.284",41st Avenue Northeast,7522,Wedgwood,Seattle,King County,Washington
6398000191,"47.4022,-122.464",100th Place Southwest,NA,NA,NA,King County,Washington
3904100065,"47.5341,-122.279",43rd Avenue South,7530,NA,Seattle,King County,Washington
5535600150,"47.7354,-121.974",272nd Place Northeast,14958,NA,NA,King County,Washington
8024200820,"47.6978,-122.316",Northeast 95th Street,1036,NA,Seattle,King County,Washington
9301300215,"47.637,-122.341",8th Avenue North,2008,Westlake,Seattle,King County,Washington
1122069006,"47.4133,-122.006",Southeast 208th Street,25113,NA,NA,King County,Washington
5379801972,"47.456,-122.292",32nd Avenue South,16407,NA,NA,King County,Washington
4077800088,"47.7058,-122.278",Durland Avenue Northeast,10619,NA,Seattle,King County,Washington
1823069059,"47.4756,-122.09",West Lake Kathleen Drive Southeast,14128,NA,NA,King County,Washington
7979900215,"47.746,-122.294",33rd Avenue Northeast,16238,NA,NA,King County,Washington
5101404444,"47.6969,-122.31",Northeast 94th Street,1546,NA,Seattle,King County,Washington
892000025,"47.506,-122.335",1st Avenue Southwest,10822,NA,Seattle,King County,Washington
6303400395,"47.5077,-122.357",17th Avenue Southwest,10625,Shorewood,Seattle,King County,Washington
2320069189,"47.2077,-122.016",244th Avenue Southeast,43824,NA,NA,King County,Washington
2568200610,"47.707,-122.102",178th Place Northeast,11887,NA,NA,King County,Washington
6073230230,"47.542,-122.184",Southeast 68th Place,11750,NA,Bellevue,King County,Washington
1024049006,"47.5834,-122.29",South Dose Terrace,3319,NA,Seattle,King County,Washington
823069044,"47.4992,-122.06",208th Place Southeast,11606,NA,NA,King County,Washington
2926049086,"47.7121,-122.332",North 115th Street,2151,NA,Seattle,King County,Washington
5127001320,"47.473,-122.149",143rd Place Southeast,14431,NA,NA,King County,Washington
5127001320,"47.473,-122.149",143rd Place Southeast,14431,NA,NA,King County,Washington
